Title,Carpet Area,Status,Floor,Price,Bathrooms,Transaction,Furnishing
"4 BHK Apartment for Sale in Amar Landmark, Baner Pune",3038 sqft,Ready to Move,7 out of 18,"₹
9.75 Cr",,,
"3 BHK Apartment for Sale in NSG Royal One, Pimple Nilakh, Pimpri Chinchwad Pune",850 sqft,Ready to Move,4 out of 10,"₹
1.05 Cr",,,
"2 BHK Apartment for Sale in El Castillo, Wagholi Pune",680 sqft,Ready to Move,5 out of 11,"₹
34.5 Lac",,,
"5 BHK House for Sale in Estado Presidential, Kiwale, Dehu Road Pune",2600 sqft,Ready to Move,1 out of 3,"₹
2.30 Cr",,,
"3 BHK Apartment for Sale in Vertillas, Pandhari Nagar Kharadi Pune",1556 sqft,Poss. by Jun '25,18 out of 21,"₹
2.60 Cr",,,
"2 BHK Apartment for Sale in Atharva Shrushti Wing B And C, Manjri, Manjri Budruk Pune",645 sqft,Ready to Move,7 out of 12,"₹
36 Lac",,,
"2 BHK Apartment for Sale in Fortune Mirador, Baner Pune",800 sqft,Ready to Move,1 out of 6,"₹
85 Lac",,,
"4 BHK Apartment for Sale in Kolte-Patil 24k Opula, Vishal Nagar, Pimpri Chinchwad Pune",2200 sqft,Ready to Move,13 out of 19,"₹
4.75 Cr",,,
"2 BHK Apartment for Sale in Ace Almighty, Tathawade Pimpri Chinchwad Pune",856 sqft,Ready to Move,2 out of 11,"₹
85 Lac",,,
"1 BHK Apartment for Sale in Avishkar Primero , Atur Nagar, Undri Pune",423 sqft,Ready to Move,7 out of 12,"₹
40 Lac",,,
1 BHK Apartment for Sale in Narhe Pune,420 sqft,Ready to Move,2 out of 5,"₹
22 Lac",,,
"1 BHK Apartment for Sale in Market Yard, Gultekdi Pune",520 sqft,Ready to Move,4 out of 7,"₹
49 Lac",,,
"2 BHK Apartment for Sale in Behede Shivtirth Nagar, Kalewadi Pimpri Chinchwad Pune",N/A,Ready to Move,4 out of 7,"₹
51 Lac",,,
"3 BHK Apartment for Sale in Prasad Park, Vittalvadi, Hingne Khurd Pune",1008 sqft,Ready to Move,2 out of 4,"₹
99 Lac",,,
1 BHK Apartment for Sale in Charholi BK Pune,490 sqft,Ready to Move,8 out of 8,"₹
36 Lac",,,
"3 BHK Apartment for Sale in Tennessee, Talegaon Dabhade Pune",1300 sqft,Ready to Move,10 out of 12,"₹
1 Cr",,,
"3 BHK Apartment for Sale in Urban Gram Pirangut, Pirangut Pune",931 sqft,Ready to Move,10 out of 12,"₹
54.6 Lac",,,
2 BHK Apartment for Sale in Patil Nagar Balewadi Pune,N/A,Ready to Move,2 out of 10,"₹
75 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Sukhwani Skylines, Wakad Pune",750 sqft,Ready to Move,2 out of 14,"₹
88.5 Lac",,,
2 BHK Apartment for Sale in Katraj Kondhwa Road Pune,623 sqft,Ready to Move,4 out of 5,"₹
55 Lac",,,
"3 BHK Apartment for Sale in Akash Towers, Vishal Nagar, Pimpri Chinchwad Pune",N/A,Ready to Move,5 out of 11,"₹
2.30 Cr",,Resale,Unfurnished
"3 BHK Apartment for Sale in Zest County, Lohegaon Pune",873 sqft,Ready to Move,7 out of 7,"₹
79 Lac",,,
"4 BHK House for Sale in Lodha Belmondo, Mumbai Pune Expressway Pune",2000 sqft,Ready to Move,11 out of 21,"₹
3.45 Cr",,,
"2 BHK Apartment for Sale in Kiran Shubhashree, Baner Pune",862 sqft,Ready to Move,4 out of 4,"₹
73.5 Lac",,,
"2 BHK Apartment for Sale in Belvalkar Solacia, Wagholi Pune",1031 sqft,Ready to Move,7 out of 11,"₹
79 Lac",,,
"1 BHK Apartment for Sale in Dreams Wisteria, Pisoli Pune",483 sqft,Ready to Move,6 out of 8,"₹
32 Lac",,,
"1 BHK Apartment for Sale in Panchavati Nest, Chikhali Pimpri Chinchwad Pune",486 sqft,Ready to Move,3 out of 5,"₹
34 Lac",,,
2 BHK Apartment for Sale in Bharati Vidyapeeth Campus Pune,682 sqft,Ready to Move,1 out of 3,"₹
65 Lac",,,
"2 BHK Apartment for Sale in Vasant Vihar, Vadgaon Khurd Pune",837 sqft,Ready to Move,1 out of 10,"₹
76 Lac",,,
1 BHK Apartment for Sale in Yewalewadi Pune,N/A,Ready to Move,1 out of 6,"₹
34 Lac",,,
"3 BHK Apartment for Sale in Tain Square, Fatima Nagar Wanowrie Pune",1150 sqft,Ready to Move,2 out of 10,"₹
1.20 Cr",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Caroline Apartment, Baner Pune",1476 sqft,Ready to Move,4 out of 5,"₹
1.60 Cr",,,
"2 BHK Apartment for Sale in Central Park Residences, Moshi Pune",800 sqft,Ready to Move,11 out of 12,"₹
65 Lac",,,
"1 BHK Apartment for Sale in Vanalika, Pirangut Pune",320 sqft,Ready to Move,9 out of 11,"₹
25 Lac",,,
3 BHK Villa for Sale in Hinjawadi Pune,1400 sqft,Ready to Move,N/A,"₹
2.14 Cr",,Resale,
"2 BHK Apartment for Sale in 66 Gulmohar, Baner Pune",894 sqft,Ready to Move,1 out of 6,"₹
1.19 Cr",,,
"2 BHK Apartment for Sale in Ozone, Lohegaon Pune",772 sqft,Ready to Move,4 out of 4,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Pimple Gurav, Pimpri Chinchwad Pune",550 sqft,Ready to Move,Ground out of 3,"₹
45 Lac",,,
"2 BHK Apartment for Sale in Ecopolitan, Punawale, Pimpri Chinchwad Pune",740 sqft,Ready to Move,13 out of 14,"₹
78 Lac",,,
"2 BHK Apartment for Sale in Paramount Garden, Katraj Pune",682 sqft,Ready to Move,2 out of 6,"₹
80 Lac",,,
"2 BHK Apartment for Sale in Akshardham, Market Yard, Gultekdi Pune",780 sqft,Ready to Move,7 out of 11,"₹
65 Lac",,,
"2 BHK Apartment for Sale in Shraddha Garden, Chinchwad, Pimpri Chinchwad Pune",690 sqft,Ready to Move,3 out of 5,"₹
48 Lac",,,
"2 BHK Apartment for Sale in Sun Exotica, Yewalewadi, Katraj Pune",793 sqft,Ready to Move,3 out of 12,"₹
48 Lac",,,
"3 BHK Apartment for Sale in Kolte Patil Ivy Estate Umang Pride, Wagholi Pune",900 sqft,Ready to Move,9 out of 13,"₹
90 Lac",,,
"2 BHK Apartment for Sale in Shree Siddhagiri Panchtirth Annex, Kondhwa Pune",840 sqft,Ready to Move,12 out of 12,"₹
1.05 Cr",,,
"2 BHK Apartment for Sale in Nyati Equatorial, Bavdhan Pune",550 sqft,Ready to Move,9 out of 12,"₹
76 Lac",,,
"2 BHK Apartment for Sale in Rahi Complex, Narhe Pune",710 sqft,Ready to Move,3 out of 5,"₹
61 Lac",,,
"2 BHK Apartment for Sale in Morning Mist, Wagholi Pune",785 sqft,Ready to Move,5 out of 7,"₹
50 Lac",,,
"2 BHK Apartment for Sale in Aarav Florista, Wagholi Pune",552 sqft,Ready to Move,1 out of 9,"₹
30 Lac",,,
"3 BHK Apartment for Sale in Ganga Platino, EON Free Zone, Kharadi Pune",N/A,Ready to Move,11 out of 15,"₹
2.40 Cr",,,
"3 BHK Apartment for Sale in Mohite Paradise G, Sinhgad Road Pune",1016 sqft,Ready to Move,8 out of 8,"₹
1.66 Cr",,,
"2 BHK Apartment for Sale in Paranjape Blue Ridge 24 & 25, Blue Ridge Town Pune Pune",896 sqft,Ready to Move,26 out of 29,"₹
1.30 Cr",,Resale,Semi-Furnished
"1 BHK Apartment for Sale in Vikaskaran Sunrise Villa, Kalewadi Pimpri Chinchwad Pune",496 sqft,Ready to Move,3 out of 8,"₹
42 Lac",,,
"4 BHK Apartment for Sale in Kolte Patil 24K Stargaze, Bavdhan Pune",1780 sqft,Ready to Move,13 out of 14,"₹
2.52 Cr",,,
"2 BHK Apartment for Sale in The Rising, Kiwale, Dehu Road Pune",733 sqft,Poss. by Mar '28,12 out of 22,"₹
64 Lac",,New Property,Unfurnished
"2 BHK Apartment for Sale in The Legend, Hinjawadi Pune",768 sqft,Ready to Move,11 out of 14,"₹
82 Lac",,,
"4 BHK Apartment for Sale in The Signature Tower, Model Colony, Shivaji Nagar Pune",2000 sqft,Ready to Move,3 out of 17,"₹
4.60 Cr",,,
"2 BHK Apartment for Sale in Anandtara Whitefield Residences, Keshav Nagar Mundhwa Pune",785 sqft,Ready to Move,1 out of 10,"₹
79 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Dhanalaxmi Sunflower, Tyni Audyogic Wasahat Pune",950 sqft,Ready to Move,8 out of 9,"₹
55.5 Lac",,,
"2 BHK Apartment for Sale in Laxmisatyam Residency, Dhanori Pune",770 sqft,Ready to Move,5 out of 7,"₹
64 Lac",,,
"3 BHK Apartment for Sale in Vision City, Talegaon Dabhade Pune",1100 sqft,Ready to Move,6 out of 6,"₹
52 Lac",,,
"2 BHK Apartment for Sale in KUL Ecoloch Amenity, Mahalunge Pune",630 sqft,Ready to Move,3 out of 7,"₹
78 Lac",,,
"2 BHK Apartment for Sale in TATA La Montana, Talegaon Dabhade Pune",676 sqft,Ready to Move,10 out of 10,"₹
36 Lac",,,
"2 BHK Apartment for Sale in Bhagyatara Enclave, Vadgaon BK Pune",500 sqft,Ready to Move,2 out of 4,"₹
50 Lac",,,
"2 BHK Apartment for Sale in 41 Elite, Tathawade Pimpri Chinchwad Pune",694 sqft,Ready to Move,9 out of 12,"₹
80 Lac",,,
"1 BHK Apartment for Sale in Atharva Galaxy, Wakad Pune",536 sqft,Ready to Move,3 out of 6,"₹
46 Lac",,,
1 BHK Apartment for Sale in Sinhgad Road Pune,467 sqft,Ready to Move,2 out of 4,"₹
32 Lac",,,
1 BHK Apartment for Sale in Pisoli Pune,455 sqft,Ready to Move,9 out of 11,"₹
31 Lac",,,
"1 BHK Apartment for Sale in Oxy Ultima, Wagholi Pune",580 sqft,Ready to Move,5 out of 12,"₹
31 Lac",,,
"2 BHK Apartment for Sale in Aayush Park, Talegaon Dabhade Pune",616 sqft,Ready to Move,4 out of 12,"₹
28 Lac",,,
1 BHK Apartment for Sale in Narhe Ambegaon Road Pune,400 sqft,Ready to Move,2 out of 4,"₹
30 Lac",,,
"1 BHK Apartment for Sale in Dayal Heights, Pimple Saudagar, Pimpri Chinchwad Pune",470 sqft,Ready to Move,1 out of 8,"₹
52 Lac",,,
"2 BHK Apartment for Sale in Arc Gaurav, Pisoli Pune",544 sqft,Ready to Move,6 out of 10,"₹
43 Lac",,,
4 BHK Apartment for Sale in Koregaon Park Pune,5850 sqft,Ready to Move,2 out of 18,"₹
17 Cr",,,
"1 BHK Apartment for Sale in Ravitej, Dudulgaon, Alandi Pune",455 sqft,Ready to Move,2 out of 8,"₹
29.5 Lac",,,
"2 BHK Apartment for Sale in Laxmi Ganga Heights, Sinhgad Road Pune",790 sqft,Ready to Move,4 out of 7,"₹
85 Lac",,,
"2 BHK Apartment for Sale in Kolte-Patil Umang Homes, Wagholi Pune",758 sqft,Ready to Move,6 out of 7,"₹
45 Lac",,,
"1 BHK Apartment for Sale in Shubhshree Residency, Wadgaon BK Pune",400 sqft,Ready to Move,4 out of 6,"₹
44 Lac",,,
"2 BHK Apartment for Sale in Amara Quadream Residences, Undri Pune",N/A,Ready to Move,2 out of 6,"₹
55 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Runwal Seagull, Satav Nagar Pune",840 sqft,Ready to Move,12 out of 12,"₹
60 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Kushal Swarnali, Chakan Pune",716 sqft,Ready to Move,3 out of 11,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Hillock Towers, Somatne Phata Pune",520 sqft,Ready to Move,10 out of 11,"₹
33 Lac",,,
"1 BHK Apartment for Sale in Optima Heights, Wagholi Pune",445 sqft,Ready to Move,1 out of 12,"₹
29 Lac",,,
"2 BHK Apartment for Sale in Collina, Anand Nagar Manohar Nagar Pune",49 sqm,Ready to Move,3 out of 11,"₹
30 Lac",,,
2 BHK Apartment for Sale in Chikhali Pimpri Chinchwad Pune,636 sqft,Ready to Move,3 out of 4,"₹
55 Lac",,,
"2 BHK Apartment for Sale in Forest Hills, Mamurdi, Dehu Road Pune",646 sqft,Ready to Move,6 out of 7,"₹
45 Lac",,,
"3 BHK Apartment for Sale in Aldea Espanola Phase 2, Baner Pune",996 sqft,Ready to Move,10 out of 12,"₹
1.30 Cr",,,
"1 BHK Apartment for Sale in SMP Sai Samarth, Lohegaon Pune",440 sqft,Ready to Move,1 out of 10,"₹
33.5 Lac",,,
"1 BHK Apartment for Sale in Shaila Apartment, Bibwewadi Pune",490 sqft,Ready to Move,2 out of 2,"₹
50 Lac",,,
"2 BHK Apartment for Sale in VTP Belair A Building, Mahalunge Pune",639 sqft,Ready to Move,4 out of 22,"₹
80 Lac",,,
"2 BHK Apartment for Sale in Joyville Hadapsar Annexe Phase 14, Shewalewadi Pune",725 sqft,Ready to Move,22 out of 22,"₹
90 Lac",,,
"2 BHK Apartment for Sale in Ganesh Graceland, Ambegaon Pune",800 sqft,Ready to Move,10 out of 12,"₹
80 Lac",,,
"3 BHK Apartment for Sale in Pride Platinum Plus, Baner Pune",1345 sqft,Ready to Move,12 out of 20,"₹
2.05 Cr",,,
"3 BHK Apartment for Sale in Kharadi Gaon, Kharadi Pune",1055 sqft,Ready to Move,16 out of 22,"₹
1.20 Cr",,,
"2 BHK Apartment for Sale in Bramha Baug, Bhagwan Tatyasaheb Kawade Road Pune",N/A,Ready to Move,3 out of 5,"₹
78 Lac",,Resale,Furnished
"2 BHK Apartment for Sale in Om Sant Nirankari Residency, Mundhwa Pune",650 sqft,Ready to Move,3 out of 8,"₹
32 Lac",,,
3 BHK House for Sale in Pimpri Chinchwad Pune,1260 sqft,Ready to Move,Ground out of 2,"₹
1.70 Cr",,,
"1 BHK Apartment for Sale in Gami Radha Krishna Complex, Bhosari Pune",486 sqft,Ready to Move,5 out of 7,"₹
44 Lac",,,
"1 BHK Apartment for Sale in Siddhi Park Co Op Society Ltd., Chinchwad, Pimpri Chinchwad Pune",514 sqft,Ready to Move,4 out of 4,"₹
39.8 Lac",,,
"3 BHK Apartment for Sale in Urban Gram Kirkatwadi, Nana Nagar, Kirkitwadi Pune",880 sqft,Ready to Move,2 out of 4,"₹
55 Lac",,,
"1 BHK Apartment for Sale in Pristine Greens Phase 2, Moshi Pune",481 sqft,Ready to Move,13 out of 14,"₹
38 Lac",,,
"1 BHK Apartment for Sale in River Residency, Moshi Pune",N/A,Ready to Move,9 out of 11,"₹
33 Lac",,,
"1 BHK Builder Floor for Sale in Pimple Gurav, Pimpri Chinchwad Pune",N/A,Ready to Move,1 out of 4,"₹
35 Lac",,Resale,Semi-Furnished
"1 BHK Apartment for Sale in 11K County, Moshi Pune",516 sqft,Ready to Move,7 out of 8,"₹
35 Lac",,,
"4 BHK Apartment for Sale in Pristine KYRA, Viman Nagar Pune",2644 sqft,N/A,9 out of 12,"₹
5.60 Cr",,Resale,
2 BHK Apartment for Sale in Sai Colony Ambegaon Budruk Pune,770 sqft,Ready to Move,8 out of 12,"₹
62 Lac",,,
"3 BHK Apartment for Sale in Harsh Paradise Gold, Aundh Pune",1200 sqft,Ready to Move,1 out of 11,"₹
1.95 Cr",,,
"2 BHK Apartment for Sale in Abhimaan Homes, Shirgaon Pune",623 sqft,Ready to Move,3 out of 12,"₹
38 Lac",,,
"2 BHK Apartment for Sale in Shree Manibhadra Swapna Sankul, Rahatani Pune",870 sqft,Ready to Move,5 out of 7,"₹
70 Lac",,,
"2 BHK Apartment for Sale in Konark Nagar, Viman Nagar Pune",748 sqft,Ready to Move,2 out of 3,"₹
1.02 Cr",,,
4 BHK Apartment for Sale in Baner Pune,1800 sqft,Poss. by Jul '27,20 out of 30,"₹
3.10 Cr",,Resale,Unfurnished
"1 BHK Apartment for Sale in VTP Leonara, Mahalunge Pune",N/A,Ready to Move,17 out of 24,"₹
52 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Little Earth, Kiwale, Dehu Road Pune",N/A,Ready to Move,2 out of 15,"₹
56 Lac",,,
"1 BHK Apartment for Sale in Dreams Aakruti, Hadapsar Pune",319 sqft,Ready to Move,7 out of 11,"₹
28 Lac",,,
"3 BHK Apartment for Sale in Pebbles Urbania, Bavdhan Pune",968 sqft,Ready to Move,1 out of 12,"₹
1.35 Cr",,,
"2 BHK Apartment for Sale in Swaraaj Pride, Punawale, Pimpri Chinchwad Pune",816 sqft,Ready to Move,1 out of 6,"₹
58 Lac",,,
"2 BHK Apartment for Sale in Mayur Panorama, Pimpri Pune",860 sqft,Ready to Move,3 out of 6,"₹
62 Lac",,,
"3 BHK Apartment for Sale in 29 Gold Coast, Tingre Nagar Pune",1355 sqft,Ready to Move,6 out of 6,"₹
1.02 Cr",,,
"2 BHK Apartment for Sale in SKYi Star Town, Bhukum Pune",830 sqft,Ready to Move,2 out of 12,"₹
58.5 Lac",,,
"1 BHK Apartment for Sale in VTP Belair, Mahalunge Pune",424 sqft,Ready to Move,12 out of 23,"₹
52 Lac",,,
"2 BHK Apartment for Sale in Green County Phase II, Fursungi Pune",730 sqft,Ready to Move,2 out of 14,"₹
62 Lac",,,
3 BHK Apartment for Sale in Koregaon Road Pune,1165 sqft,Ready to Move,2 out of 3,"₹
2.70 Cr",,,
"2 BHK Apartment for Sale in Rajas Society, Kondhwa Budruk Pune",938 sqft,Ready to Move,5 out of 12,"₹
1.10 Cr",,,
"2 BHK Apartment for Sale in Thackers Apartments, Camp Pune",915 sqft,Ready to Move,3 out of 6,"₹
95 Lac",,,
"1 BHK Apartment for Sale in Mantra Residency, Chakan Pune",436 sqft,Ready to Move,5 out of 12,"₹
23 Lac",,,
2 BHK Apartment for Sale in Newale Wasti Tathawade Pune,686 sqft,Ready to Move,12 out of 14,"₹
55 Lac",,,
1 BHK Apartment for Sale in Pimpri Pune,536 sqft,Ready to Move,1 out of 3,"₹
37 Lac",,,
"2 BHK Apartment for Sale in Gera Adara, Phase 2 Hinjewadi Rajiv Gandhi Infotech Park Pune",N/A,Ready to Move,12 out of 23,"₹
73 Lac",,Resale,Semi-Furnished
2 BHK Apartment for Sale in Baner Pune,750 sqft,Ready to Move,4 out of 4,"₹
70 Lac",,,
"1 BHK Apartment for Sale in Nandini Spring Field, Manjri, Manjri Budruk Pune",N/A,Ready to Move,1 out of 7,"₹
39 Lac",,,
"4 BHK Apartment for Sale in Shambhu Twin Nest, Baner Road Pune",2228 sqft,Ready to Move,11 out of 11,"₹
2.86 Cr",,,
"2 BHK Apartment for Sale in VTP Leonara, Mahalunge Pune",721 sqft,Ready to Move,15 out of 22,"₹
76 Lac",,,
"3 BHK Apartment for Sale in Kolte Patil Cilantro, Wagholi Pune",1245 sqft,Ready to Move,2 out of 12,"₹
98 Lac",,,
"2 BHK Apartment for Sale in Acme ACME Selene, Kondhwa Undri Saswad Road Pune",764 sqft,Ready to Move,9 out of 11,"₹
65 Lac",,,
2 BHK Apartment for Sale in Aundh Pune,1000 sqft,Ready to Move,4 out of 9,"₹
1.76 Cr",,,
"3 BHK Apartment for Sale in Nehru Nagar, Pimpri Chinchwad Pune",1082 sqft,Ready to Move,2 out of 7,"₹
1.30 Cr",,,
"2 BHK Apartment for Sale in Kundan Heritage, Khadki Pune",1130 sqft,Ready to Move,6 out of 8,"₹
90 Lac",,,
"4 BHK Penthouse for Sale in Ira Housing Society, Handewadi Pune",1700 sqft,Ready to Move,10 out of 10,"₹
1.51 Cr",,,
"2 BHK Apartment for Sale in Whitefield, Sus Pune",850 sqft,Ready to Move,10 out of 12,"₹
1.03 Cr",,,
2 BHK Apartment for Sale in Sector 29 Ravet Pune,850 sqft,Ready to Move,2 out of 4,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Vision Ace, Tathawade Pimpri Chinchwad Pune",N/A,Ready to Move,9 out of 14,"₹
1.15 Cr",,Resale,Unfurnished
"1 BHK Apartment for Sale in Kolosus Green City, Chikhali Pimpri Chinchwad Pune",536 sqft,Ready to Move,12 out of 13,"₹
31 Lac",,,
"4 BHK Apartment for Sale in Shanti vihar Apartment, Bavdhan Pune",1050 sqft,Ready to Move,4 out of 5,"₹
1.07 Cr",,,
"2 BHK Apartment for Sale in Mirchandani Bellagio, Pisoli Pune",875 sqft,Ready to Move,2 out of 6,"₹
60 Lac",,,
"2 BHK Apartment for Sale in Notting Hill, Kondhwa Pune",640 sqft,Ready to Move,3 out of 11,"₹
65 Lac",,,
"1 BHK Apartment for Sale in Yogesh Gandharv Excellencee, Moshi Pune",408 sqft,Ready to Move,5 out of 12,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Punawale, Pimpri Chinchwad Pune",465 sqft,Ready to Move,5 out of 12,"₹
51 Lac",,,
"2 BHK Apartment for Sale in Pooja Niwas, Katraj Pune",774 sqft,Ready to Move,2 out of 16,"₹
90 Lac",,,
3 BHK Apartment for Sale in Baner Pune,1319 sqft,Ready to Move,2 out of 5,"₹
1.35 Cr",,,
"2 BHK Apartment for Sale in High Mount Phase 2, Hinjawadi Pune",650 sqft,Ready to Move,22 out of 22,"₹
73 Lac",,,
1 BHK Apartment for Sale in Dalvinagar Chinchwad Pune,500 sqft,Ready to Move,3 out of 5,"₹
42.5 Lac",,,
"2 BHK Apartment for Sale in Kumar Palmcrest, Pisoli Pune",788 sqft,Ready to Move,2 out of 14,"₹
60 Lac",,,
"2 BHK Apartment for Sale in Pawan Dham Residency, Chakan Pune",596 sqft,Ready to Move,4 out of 4,"₹
32 Lac",,,
"1 BHK Apartment for Sale in Advika Phase I, Anthon Nagar, Kondhwa Budruk Pune",464 sqft,Ready to Move,5 out of 7,"₹
26.5 Lac",,,
3 BHK Apartment for Sale in Anand Nagar Pune,1160 sqft,Ready to Move,9 out of 13,"₹
1.85 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in Gulmohar Horizon, Kondhwa Pune",1000 sqft,Ready to Move,2 out of 7,"₹
60 Lac",,,
2 BHK Apartment for Sale in Choudhary Park Colony Number 8 Pune,650 sqft,Ready to Move,2 out of 9,"₹
45 Lac",,,
"3 BHK Apartment for Sale in Yash Twin Tower, Baner Pune",1400 sqft,Ready to Move,7 out of 11,"₹
1.55 Cr",,,
"1 BHK Apartment for Sale in Crystal Heights, Wakad Pune",486 sqft,Ready to Move,7 out of 7,"₹
48 Lac",,,
"3 BHK Apartment for Sale in Nyati Elysia, Kharadi Pune",1453 sqft,Ready to Move,1 out of 31,"₹
1.69 Cr",,,
2 BHK Apartment for Sale in Manjri BK Pune,735 sqft,Ready to Move,5 out of 10,"₹
82 Lac",,,
"4 BHK Apartment for Sale in Amora Home, Pimple Nilakh, Pimpri Chinchwad Pune",1420 sqft,Ready to Move,3 out of 7,"₹
1.50 Cr",,,
"2 BHK Apartment for Sale in VTP Solitaire , Baner Pune",689 sqft,Ready to Move,8 out of 14,"₹
1.10 Cr",,,
"1 BHK Apartment for Sale in Surabhi Iconica, Chakan Pune",N/A,Ready to Move,1 out of 11,"₹
25 Lac",,,
8 BHK House for Sale in Shivajinagar Pune,2880 sqft,Ready to Move,1 out of 3,"₹
6.75 Cr",,,
"2 BHK Apartment for Sale in Jagtap Patil Nano Spaces Phase I, Ravet, Pimpri Chinchwad Pune",636 sqft,Ready to Move,10 out of 12,"₹
65 Lac",,,
"3 BHK Apartment for Sale in Krisna Nirmaan Amorapolis, Dhanori Lohegaon Road Pune",1005 sqft,Ready to Move,13 out of 13,"₹
1 Cr",,,
"2 BHK Apartment for Sale in Lantana Court, Mohammed Wadi Pune",881 sqft,Ready to Move,2 out of 6,"₹
75 Lac",,,
1 BHK Apartment for Sale in Ambegaon BK Pune,526 sqft,Ready to Move,3 out of 3,"₹
35 Lac",,,
"3 BHK Apartment for Sale in Rohan Leher II, Baner Pune",1270 sqft,Ready to Move,2 out of 4,"₹
1.74 Cr",,,
"2 BHK Apartment for Sale in Signature Heights, Wakad Pune",736 sqft,Ready to Move,2 out of 12,"₹
71 Lac",,,
"2 BHK Apartment for Sale in 1 Hallmark Avenue, Ravet, Pimpri Chinchwad Pune",836 sqft,Ready to Move,11 out of 12,"₹
80 Lac",,,
"2 BHK Apartment for Sale in Paranjape Trident Towers , Wakad Pune",664 sqft,Ready to Move,3 out of 20,"₹
80 Lac",,,
2 BHK Apartment for Sale in Sector 16 Chikhali Pune,636 sqft,Ready to Move,1 out of 4,"₹
50 Lac",,,
"2 BHK Apartment for Sale in Oxy Valley II, Wagholi Pune",700 sqft,Ready to Move,12 out of 12,"₹
38.5 Lac",,,
"2 BHK Apartment for Sale in Siddhivinayak Manasvi, Ambegaon Pune",650 sqft,Ready to Move,6 out of 10,"₹
65 Lac",,Resale,Unfurnished
"4 BHK Apartment for Sale in Woods Royale, Kothrud Pune",1700 sqft,Ready to Move,5 out of 6,"₹
2.25 Cr",,,
"1 BHK Apartment for Sale in Destination Memoir, Chikhali Pimpri Chinchwad Pune",396 sqft,Ready to Move,12 out of 12,"₹
28 Lac",,,
"4 BHK Villa for Sale in Green City, Hadapsar Pune",3000 sqft,Ready to Move,N/A,"₹
2.50 Cr",,Resale,
"3 BHK Apartment for Sale in Legacy Oasis, Chikhali Pimpri Chinchwad Pune",866 sqft,Ready to Move,3 out of 12,"₹
72 Lac",,,
"1 BHK Apartment for Sale in Shapoorji Joyville Hadapsar Annexe, Hadapsar Pune",430 sqft,Ready to Move,1 out of 22,"₹
52 Lac",,,
1 BHK Apartment for Sale in Kondhwa Pune,550 sqft,Ready to Move,3 out of 4,"₹
35 Lac",,,
2 BHK Apartment for Sale in Rasta Peth Pune,600 sqft,Ready to Move,1 out of 3,"₹
70 Lac",,,
"2 BHK Apartment for Sale in Vishal Viviana, Keshav Nagar Mundhwa Pune",751 sqft,Ready to Move,1 out of 12,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Riverdale Residences, Kharadi Pune",1158 sqft,Ready to Move,24 out of 24,"₹
1.90 Cr",,,
"1 BHK Apartment for Sale in Sara City, Chakan Pune",302 sqft,Ready to Move,3 out of 7,"₹
18 Lac",,,
"2 BHK Apartment for Sale in Five Star ANP Atlantis, Baner Pune",823 sqft,Ready to Move,3 out of 18,"₹
1.15 Cr",,,
"2 BHK Apartment for Sale in Siddhi Towers, Dapodi, Pimpri Chinchwad Pune",796 sqft,Ready to Move,2 out of 11,"₹
70 Lac",,,
2 BHK Apartment for Sale in Bhukum Pune,684 sqft,Ready to Move,11 out of 12,"₹
65 Lac",,,
"2 BHK Apartment for Sale in The Legend, Hinjawadi Pune",738 sqft,Ready to Move,10 out of 13,"₹
79.9 Lac",,,
"2 BHK Apartment for Sale in Kumar Princeville, Moshi Pune",836 sqft,Ready to Move,8 out of 12,"₹
75 Lac",,,
"1 BHK Apartment for Sale in Shagun Kiwale, Kiwale, Dehu Road Pune",450 sqft,Ready to Move,3 out of 3,"₹
28 Lac",,,
"1 BHK Apartment for Sale in Kanchan Comfortz, Kondhwa BK Pune",436 sqft,Ready to Move,3 out of 13,"₹
36 Lac",,,
1 BHK House for Sale in Narhe Pune,475 sqft,Ready to Move,2 out of 5,"₹
19 Lac",,,
3 BHK Apartment for Sale in Wanowrie Pune,1242 sqft,Ready to Move,3 out of 6,"₹
2.10 Cr",,,
"2 BHK Apartment for Sale in Old Sangvi, Pimpri Chinchwad Pune",875 sqft,Ready to Move,4 out of 4,"₹
49 Lac",,,
1 BHK Apartment for Sale in Kirkatwadi Pune,420 sqft,Ready to Move,2 out of 5,"₹
30.8 Lac",,,
"3 BHK Apartment for Sale in Magarpatta City Roystonea, Magarpatta Pune",N/A,Ready to Move,3 out of 11,"₹
2.50 Cr",,,
"3 BHK Apartment for Sale in Megapolis Sangria Towers, Hinjawadi Pune",N/A,Ready to Move,21 out of 21,"₹
1.32 Cr",,,
