Title,Carpet Area,Status,Floor,Price,Bathrooms,Transaction,Furnishing
4 BHK Apartment for Sale in Ballygunge Kolkata,2100 sqft,Ready to Move,1 out of 6,"₹
3.75 Cr",,,
"2 BHK Apartment for Sale in Madurdaha, Hussainpur Kolkata",855 sqft,Ready to Move,4 out of 4,"₹
60 Lac",,,
2 BHK House for Sale in Pratapgarh Garfa Kolkata,N/A,N/A,N/A,"₹
30 Lac",2,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Jeet Sanctury, Nayabad Kolkata",975 sqft,Ready to Move,4 out of 4,"₹
58 Lac",,,
1 BHK House for Sale in Southern Avenue Kolkata,255 sqft,Ready to Move,1 out of 3,"₹
27 Lac",,,
"3 BHK Apartment for Sale in Uniworld City, Action Area 3 Kolkata",N/A,Ready to Move,6 out of 17,"₹
1.50 Cr",,,
2 BHK Builder Floor for Sale in Banerjee Para Paschim Putiary Kolkata,N/A,N/A,1 out of 2,"₹
23 Lac",2,Resale,Unfurnished
"3 BHK Apartment for Sale in Bablatala, Gopalpur Gram Kolkata",915 sqft,Ready to Move,4 out of 4,"₹
35 Lac",2,Resale,Unfurnished
"2 BHK Apartment for Sale in Mayfair Platinum, Baruipur Kolkata",N/A,Ready to Move,2 out of 4,"₹
32 Lac",,,
"2 BHK Apartment for Sale in Greenfield City, Behala Chowrasta Kolkata",600 sqft,Ready to Move,3 out of 4,"₹
26 Lac",,,
2 BHK Apartment for Sale in Dhakuria Kolkata,650 sqft,Ready to Move,1 out of 3,"₹
27 Lac",1,Resale,Semi-Furnished
3 BHK Apartment for Sale in Sonarpur Kolkata,N/A,Ready to Move,3 out of 4,"₹
75 Lac",,,
"2 BHK Apartment for Sale in Diamond Park, Joka Kolkata",680 sqft,Ready to Move,Ground out of 3,"₹
24 Lac",,,
"3 BHK Apartment for Sale in Jeevan Niketan, New Alipore Kolkata",1024 sqft,Ready to Move,11 out of 14,"₹
1.75 Cr",,,
"3 BHK Apartment for Sale in Vaishali Apartment, Paddapukur, Bhawanipur Kolkata",1248 sqft,Ready to Move,6 out of 7,"₹
3 Cr",,Resale,Furnished
"3 BHK Apartment for Sale in Sugam Habitat, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,6 out of 7,"₹
1.75 Cr",,Resale,Unfurnished
"4 BHK Apartment for Sale in PS ONE10, Action Area 1 Kolkata",1524 sqft,Ready to Move,15 out of 21,"₹
3.25 Cr",,,
"2 BHK Apartment for Sale in Purba Abasan, Kasba Kolkata",700 sqft,Ready to Move,Ground out of 3,"₹
55 Lac",,,
3 BHK Apartment for Sale in New Alipore Kolkata,1266 sqft,Ready to Move,3 out of 4,"₹
2.50 Cr",,,
"3 BHK Apartment for Sale in Realtech Titli, Noapara Sukanta Pally Kolkata",1055 sqft,Ready to Move,3 out of 4,"₹
62 Lac",,,
"3 BHK Apartment for Sale in The 102, Joka Kolkata",793 sqft,Ready to Move,5 out of 15,"₹
57 Lac",,,
"3 BHK Apartment for Sale in Avishikta, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,22 out of 47,"₹
2.50 Cr",,,
5 BHK House for Sale in Howrah Kolkata,N/A,Ready to Move,N/A,"₹
1.10 Cr",,Resale,
1 BHK Apartment for Sale in Sonarpur Kolkata,400 sqft,Ready to Move,4 out of 4,"₹
13 Lac",,Resale,Furnished
5 BHK Penthouse for Sale in Park Street Kolkata,N/A,Ready to Move,4 out of 5,"₹
20 Cr",,,
2 BHK Apartment for Sale in Lake Gardens Kolkata,N/A,Ready to Move,3 out of 3,"₹
82 Lac",,,
2 BHK Apartment for Sale in Tollygunge Kolkata,868 sqft,Ready to Move,1 out of 4,"₹
65 Lac",,,
3 BHK Apartment for Sale in Kalindi Housing Estate Kolkata,1200 sqft,Ready to Move,4 out of 4,"₹
62 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Silpara, Purba Barisha Kolkata",N/A,Ready to Move,Ground out of 3,"₹
18.9 Lac",,,
2 BHK Apartment for Sale in Jalkal Kolkata,975 sqft,Ready to Move,11 out of 15,"₹
45 Lac",,,
"2 BHK Apartment for Sale in Home 56, Canal South Road Kolkata",442 sqft,Ready to Move,3 out of 4,"₹
26 Lac",,,
"2 BHK Apartment for Sale in Sunirman Twins, Bansdroni Kolkata",741 sqft,Ready to Move,7 out of 7,"₹
50 Lac",,,
2 BHK Apartment for Sale in Belghoria Kolkata,556 sqft,Ready to Move,3 out of 3,"₹
22 Lac",,,
"3 BHK Apartment for Sale in Brindavan Gardens, Tangra Kolkata",1183 sqft,Ready to Move,8 out of 11,"₹
1.40 Cr",,Resale,Furnished
3 BHK Apartment for Sale in Metro crest Kolkata,N/A,Ready to Move,7 out of 10,"₹
1.55 Cr",,,
"4 BHK Apartment for Sale in Southwinds, Rajpur Sonarpur Kolkata",N/A,Poss. by Dec '25,14 out of 18,"₹
95 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Flora Fountain, Topsia Kolkata",N/A,Ready to Move,13 out of 26,"₹
1.60 Cr",,,
2 BHK Apartment for Sale in Babur Bagan Kolkata,320 sqft,Poss. by Dec '24,2 out of 2,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Naktala, Garia Kolkata",800 sqft,Ready to Move,3 out of 3,"₹
55 Lac",,,
2 BHK House for Sale in Sonarpur Kolkata,1000 sqft,Ready to Move,1 out of 1,"₹
70 Lac",2,Resale,Unfurnished
2 BHK Apartment for Sale in Ichapur Kolkata,N/A,Ready to Move,2 out of 4,"₹
25 Lac",,,
3 BHK Apartment for Sale in Lake Town Kolkata,N/A,Ready to Move,4 out of 4,"₹
59.7 Lac",,,
2 BHK Apartment for Sale in Rash Behari Avenue Connector Kolkata,N/A,Ready to Move,2 out of 3,"₹
70 Lac",,,
3 BHK Apartment for Sale in Durganagar Kolkata,900 sqft,Ready to Move,3 out of 4,"₹
39.4 Lac",,,
3 BHK Apartment for Sale in Shapoorji Pallonji Sukhobrishti Complex Road Kolkata,680 sqft,Ready to Move,11 out of 14,"₹
56 Lac",,,
2 BHK Apartment for Sale in Jadavpur Kolkata,500 sqft,Ready to Move,1 out of 2,"₹
24 Lac",,,
"3 BHK Apartment for Sale in Eden Pavilion, Garia Kolkata",1298 sqft,Ready to Move,3 out of 5,"₹
70 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Siddha Galaxia, Rajarhat Kolkata",900 sqft,Ready to Move,9 out of 10,"₹
59 Lac",,,
2 BHK Apartment for Sale in Eastern Metropolitan Bypass Kolkata,N/A,Ready to Move,2 out of 4,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Arch Starwood, Chinar Park, Rajarhat Kolkata",N/A,Ready to Move,4 out of 10,"₹
1.50 Cr",,,
"4 BHK Apartment for Sale in PS ONE10, New Town Kolkata",1508 sqft,Ready to Move,11 out of 19,"₹
2.55 Cr",,,
2 BHK Apartment for Sale in Mourigram Kolkata,N/A,Ready to Move,1 out of 4,"₹
25 Lac",2,Resale,Unfurnished
"2 BHK Builder Floor for Sale in Picnic Garden, Tiljala Kolkata",N/A,Ready to Move,1 out of 3,"₹
50 Lac",,,
"2 BHK Apartment for Sale in Sugam Park, Narendrapur Rajpur Sonarpur Kolkata",N/A,Ready to Move,4 out of 5,"₹
50 Lac",,,
3 BHK Apartment for Sale in Airport Area Kolkata,1125 sqft,Ready to Move,4 out of 4,"₹
49 Lac",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Nandan Apartment, New Alipore Kolkata",1760 sqft,Ready to Move,4 out of 9,"₹
2.80 Cr",,,
3 BHK Apartment for Sale in Kalikapur Haltu Kolkata,N/A,Ready to Move,2 out of 3,"₹
66 Lac",,Resale,Semi-Furnished
3 BHK Apartment for Sale in Andul Kolkata,N/A,N/A,1 out of 3,"₹
32 Lac",,Resale,
2 BHK Apartment for Sale in Rabindrapally Sapuipara Kolkata,550 sqft,Ready to Move,4 out of 4,"₹
36 Lac",,,
2 BHK Apartment for Sale in Sodepur Kolkata,677 sqft,Ready to Move,1 out of 5,"₹
27.5 Lac",,,
"> 10 BHK House for Sale in Ballygunge Place, Ballygunge Kolkata",7500 sqft,Ready to Move,N/A,"₹
10 Cr",> 10,Resale,Unfurnished
"3 BHK Apartment for Sale in Rishi Ecoview, New Town Kolkata",N/A,Ready to Move,4 out of 5,"₹
90 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Madurdaha, Hussainpur Kolkata",1077 sqft,Ready to Move,4 out of 4,"₹
72 Lac",,,
"4 BHK Apartment for Sale in Embassy Apartment, Elgin Kolkata",1845 sqft,Ready to Move,8 out of 10,"₹
2.75 Cr",,,
"3 BHK Apartment for Sale in Ganguly Bagan, Beliaghata Kolkata",780 sqft,Ready to Move,4 out of 4,"₹
56 Lac",,,
"3 BHK Apartment for Sale in Golf Club Road, Tollygunge Kolkata",1350 sqft,Ready to Move,2 out of 5,"₹
1.10 Cr",,,
3 BHK Apartment for Sale in Rajwadi Complex Kolkata,1350 sqft,Ready to Move,3 out of 6,"₹
1.90 Cr",,,
3 BHK Builder Floor for Sale in Salt Lake City Kolkata,1600 sqft,Ready to Move,Ground out of 3,"₹
1.15 Cr",,,
"3 BHK Apartment for Sale in Natural Heights Phase 2, Vip Road Kolkata",1150 sqft,Ready to Move,4 out of 7,"₹
1.10 Cr",,,
"4 BHK Apartment for Sale in Rowland Row, Ballygunge Kolkata",N/A,Ready to Move,1 out of 5,"₹
4.25 Cr",,,
"2 BHK Apartment for Sale in Shree Tower VII, Rajarhat Kolkata",1050 sqft,Ready to Move,2 out of 7,"₹
75 Lac",,Resale,Furnished
"4 BHK Apartment for Sale in Urbana NRI Complex, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,27 out of 45,"₹
6 Cr",,,
"3 BHK Apartment for Sale in Shapoorji Pallonji Housing Complex, Action Area 3 Kolkata",750 sqft,Ready to Move,12 out of 14,"₹
53.5 Lac",,,
"2 BHK Apartment for Sale in Buroshibtalla, Behala Kolkata",931 sqft,Ready to Move,1 out of 5,"₹
55 Lac",,,
2 BHK Apartment for Sale in Hiland Park Kolkata,N/A,N/A,3 out of 4,"₹
48 Lac",,Resale,
"2 BHK Builder Floor for Sale in Brinda Estate, Nagerbazar Kolkata",612 sqft,Ready to Move,2 out of 5,"₹
47 Lac",,,
2 BHK Apartment for Sale in Lake Gardens Kolkata,912 sqft,Ready to Move,3 out of 4,"₹
85 Lac",,,
3 BHK Villa for Sale in Patharghata Kolkata,1400 sqft,Ready to Move,N/A,"₹
85 Lac",,Resale,
"3 BHK Apartment for Sale in DTC Southern Heights, Joka Kolkata",950 sqft,Ready to Move,2 out of 14,"₹
68 Lac",,,
4 BHK House for Sale in Behala Kolkata,N/A,Ready to Move,2 out of 3,"₹
85 Lac",,,
"4 BHK Apartment for Sale in Merlin Verve, Tollygunge Kolkata",N/A,Ready to Move,5 out of 12,"₹
2 Cr",,,
3 BHK Apartment for Sale in Chunavati Kolkata,N/A,Ready to Move,3 out of 4,"₹
25.8 Lac",,,
"2 BHK Apartment for Sale in Swamiji Apartment , Belur Kolkata",784 sqft,Ready to Move,2 out of 4,"₹
38 Lac",,,
4 BHK Apartment for Sale in Asha Appartment Kolkata,2160 sqft,Ready to Move,Ground out of 15,"₹
1.70 Cr",,,
"3 BHK Apartment for Sale in Gitanjali Park, Haltu Kolkata",N/A,Ready to Move,4 out of 4,"₹
60 Lac",,,
2 BHK Apartment for Sale in Beleghata Kolkata,600 sqft,Ready to Move,2 out of 4,"₹
52 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in Pratibeshi Para Kolkata,1150 sqft,Ready to Move,2 out of 4,"₹
70 Lac",,,
"2 BHK Apartment for Sale in Asha Dreams, Durga Nagar Kolkata",931 sqft,Ready to Move,4 out of 5,"₹
29.8 Lac",,,
"3 BHK Apartment for Sale in Dey Sree Ram Enclave, Garia Kolkata",1515 sqft,Ready to Move,4 out of 5,"₹
1.60 Cr",,,
2 BHK Apartment for Sale in Haltu Kolkata,628 sqft,Ready to Move,3 out of 3,"₹
31 Lac",,,
6 BHK House for Sale in S S Twp Sarsuna Kolkata,N/A,Ready to Move,N/A,"₹
80 Lac",5,Resale,Unfurnished
5 BHK Apartment for Sale in Vip Road Kolkata,1800 sqft,Ready to Move,3 out of 5,"₹
1 Cr",,,
2 BHK Apartment for Sale in Durga Nagar Kolkata,N/A,Ready to Move,5 out of 5,"₹
42.8 Lac",,,
"2 BHK Apartment for Sale in Kudghat, Ashok Nagar Kolkata",680 sqft,Ready to Move,Ground out of 2,"₹
35 Lac",,,
"2 BHK Builder Floor for Sale in Purbalok, Mukundapur Kolkata",N/A,Ready to Move,3 out of 3,"₹
22 Lac",,,
"3 BHK Apartment for Sale in Megacity Phase II, Narendrapur Rajpur Sonarpur Kolkata",924 sqft,Ready to Move,6 out of 7,"₹
42 Lac",,,
"4 BHK Apartment for Sale in The Orchid Grandeur, Rajarhat Kolkata",N/A,Ready to Move,3 out of 3,"₹
1.40 Cr",,New Property,Unfurnished
3 BHK Apartment for Sale in Action Area 1 Kolkata,N/A,Ready to Move,3 out of 4,"₹
72 Lac",,,
"3 BHK Apartment for Sale in Shapoorji Paloonji Sukhobristi, New Town Kolkata",700 sqft,Ready to Move,1 out of 14,"₹
54.5 Lac",,New Property,Unfurnished
"3 BHK Apartment for Sale in Ideal Enclave, Rajarhat Kolkata",N/A,Ready to Move,2 out of 6,"₹
1.09 Cr",,,
3 BHK Apartment for Sale in Shapoorji Pallonji Sukhobrishti Complex Road Kolkata,690 sqft,Ready to Move,2 out of 14,"₹
51 Lac",,,
1 BHK Apartment for Sale in Bansdroni Kolkata,300 sqft,Ready to Move,2 out of 3,"₹
12.5 Lac",,,
"2 BHK Apartment for Sale in Sakher Bazar, Purba Barisha Kolkata",753 sqft,Ready to Move,2 out of 3,"₹
31 Lac",,,
"3 BHK Apartment for Sale in Hiland Willows, New Town Kolkata",N/A,Ready to Move,6 out of 14,"₹
1.10 Cr",,,
2 BHK Apartment for Sale in South Garia Kolkata,620 sqft,Ready to Move,1 out of 3,"₹
25 Lac",,,
"4 BHK Apartment for Sale in Orbit Ekam, Bhowanipore Kolkata",2800 sqft,Ready to Move,2 out of 13,"₹
10 Cr",,Resale,Furnished
2 BHK Apartment for Sale in Kalikapur Road Kolkata,N/A,Ready to Move,3 out of 3,"₹
42 Lac",,,
"2 BHK Apartment for Sale in SwanGreen, Thakurpukur Kolkata",N/A,Ready to Move,4 out of 4,"₹
28.3 Lac",,,
1 BHK Apartment for Sale in Kolkata,573 sqft,Ready to Move,4 out of 4,"₹
25 Lac",,Resale,Furnished
1 BHK Builder Floor for Sale in Beleghata Main Road Kolkata,N/A,Ready to Move,1 out of 4,"₹
32 Lac",,,
6 BHK House for Sale in Santoshpur Kolkata,2260 sqft,Ready to Move,1 out of 2,"₹
2.75 Cr",,,
"3 BHK Apartment for Sale in Swapno Puron, Amtala, Diamond Harbour Road Kolkata",N/A,Ready to Move,3 out of 9,"₹
36 Lac",,Resale,Semi-Furnished
3 BHK House for Sale in South 24 Parganas Kolkata,N/A,Ready to Move,N/A,"₹
28.3 Lac",1,Resale,Unfurnished
"1 BHK Apartment for Sale in Puja Apartment, Behala Kolkata",470 sqft,Ready to Move,Ground out of 3,"₹
22.5 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in Ramkrishna Naskar Lane Kolkata,700 sqft,Ready to Move,1 out of 5,"₹
40 Lac",,,
2 BHK Apartment for Sale in Damayanti Apartment Kolkata,600 sqft,Ready to Move,3 out of 3,"₹
25 Lac",,,
"3 BHK Apartment for Sale in Unimark Riviera, Bhadrakali Kolkata",1127 sqft,Ready to Move,11 out of 11,"₹
78.5 Lac",,,
"2 BHK Apartment for Sale in The 102, Joka Kolkata",689 sqft,Ready to Move,13 out of 15,"₹
70 Lac",,Resale,Furnished
"1 BHK Apartment for Sale in Nitai Nagar, Mukundapur Kolkata",245 sqft,Ready to Move,Ground out of 3,"₹
9 Lac",,,
"4 BHK Apartment for Sale in Avani Oxford 1, Lake Town Kolkata",N/A,Ready to Move,5 out of 7,"₹
2.65 Cr",,,
2 BHK Apartment for Sale in Biren Roy Road West Kolkata,593 sqft,Ready to Move,1 out of 4,"₹
35 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Niva Park Phase 3, Bramhapur Kolkata",750 sqft,Ready to Move,4 out of 4,"₹
30 Lac",,,
3 BHK Apartment for Sale in Hindmotor Kolkata,814 sqft,Ready to Move,2 out of 5,"₹
50 Lac",,,
3 BHK House for Sale in Naihati Kolkata,900 sqft,Ready to Move,1 out of 2,"₹
45 Lac",,Resale,Unfurnished
6 BHK House for Sale in Tribeni Kolkata,N/A,Ready to Move,1 out of 1,"₹
67 Lac",,,
"2 BHK Apartment for Sale in Kalibari Housing, Rajarhat Kolkata",820 sqft,Ready to Move,4 out of 4,"₹
37 Lac",,Resale,Semi-Furnished
3 BHK Apartment for Sale in Vip Road Kolkata,1080 sqft,Ready to Move,1 out of 5,"₹
55 Lac",,,
2 BHK Apartment for Sale in Behala Tramdipu Kolkata,N/A,Ready to Move,2 out of 2,"₹
21 Lac",,,
2 BHK Apartment for Sale in Santoshpur Kolkata,700 sqft,Ready to Move,1 out of 3,"₹
41 Lac",,,
6 BHK House for Sale in Sector 1 Salt Lake City Kolkata,2052 sqft,Ready to Move,1 out of 2,"₹
3 Cr",,,
"2 BHK Apartment for Sale in Rajhans Rajshree, Judges Court Road Kolkata",1365 sqft,Ready to Move,2 out of 11,"₹
1.50 Cr",,,
"3 BHK Apartment for Sale in Urvisha The Condoville, Action Area 1 Kolkata",1134 sqft,Poss. by Dec '26,3 out of 11,"₹
1.83 Cr",,,
2 BHK Apartment for Sale in Harinavi Kolkata,650 sqft,Ready to Move,2 out of 3,"₹
32 Lac",,,
"4 BHK Apartment for Sale in PS ONE10, BD Block Newtown Kolkata",N/A,Ready to Move,5 out of 18,"₹
2.90 Cr",,,
3 BHK Apartment for Sale in New Town Kolkata,N/A,Ready to Move,2 out of 4,"₹
88 Lac",,,
2 BHK Apartment for Sale in Maheshtala Kolkata,580 sqft,Ready to Move,12 out of 14,"₹
30 Lac",,,
"3 BHK Apartment for Sale in Elita Garden Vista, New Town Kolkata",N/A,Ready to Move,18 out of 24,"₹
1.28 Cr",,,
2 BHK Apartment for Sale in Maheshtala Kolkata,580 sqft,Ready to Move,11 out of 14,"₹
28 Lac",,,
2 BHK Builder Floor for Sale in Behala Thana Kolkata,700 sqft,Ready to Move,3 out of 4,"₹
36 Lac",,,
4 BHK House for Sale in Bhatenda Kolkata,1400 sqft,Ready to Move,1 out of 1,"₹
35 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Anupama, Vip Road Kolkata",681 sqft,Ready to Move,3 out of 3,"₹
25 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Parnasree Palli Kolkata,750 sqft,Ready to Move,4 out of 4,"₹
85 Lac",,,
"2 BHK Apartment for Sale in Hiland Greens, Maheshtala Kolkata",N/A,Ready to Move,2 out of 14,"₹
28 Lac",,Resale,Unfurnished
"3 BHK Builder Floor for Sale in Stand Alone, New Town Kolkata",650 sqft,Ready to Move,Ground out of 3,"₹
35 Lac",,,
"3 BHK Apartment for Sale in Magnolia Elite, Bishnupur Kolkata",1040 sqft,Ready to Move,Ground out of 4,"₹
40 Lac",,,
1 BHK Apartment for Sale in Behala Chowrasta Kolkata,700 sqft,Ready to Move,2 out of 3,"₹
34 Lac",,,
"3 BHK Apartment for Sale in Sakher Bazar, Purba Barisha Kolkata",1237 sqft,Ready to Move,1 out of 5,"₹
65 Lac",,,
2 BHK Apartment for Sale in Tiljala Kolkata,624 sqft,Ready to Move,3 out of 5,"₹
65 Lac",,,
"3 BHK Apartment for Sale in Shivam Apartment, Baguiati Kolkata",N/A,Ready to Move,4 out of 6,"₹
1.25 Cr",,,
2 BHK Builder Floor for Sale in Bramhapur Kolkata,550 sqft,Ready to Move,2 out of 2,"₹
30 Lac",,,
"2 BHK Apartment for Sale in Capricorn Citadel, Rash Behari Avenue Kolkata",1175 sqft,Ready to Move,4 out of 5,"₹
1.40 Cr",,,
"5 BHK Penthouse for Sale in Sureka Sunrise Heights, Beleghata Kolkata",N/A,Ready to Move,25 out of 27,"₹
5.80 Cr",,,
2 BHK Apartment for Sale in Kolkata,735 sqft,Ready to Move,2 out of 32,"₹
42 Lac",2,Resale,Unfurnished
"2 BHK Builder Floor for Sale in Merlin Uttara, Konnagar Kolkata",N/A,Ready to Move,Ground out of 5,"₹
28.5 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Ultadanga, Kolkata Kolkata",N/A,Ready to Move,4 out of 4,"₹
36 Lac",,,
3 BHK House for Sale in Ananda Pally Purba Putiary Kolkata,1050 sqft,Ready to Move,1 out of 1,"₹
37 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Baranagar, Kolkata Kolkata",N/A,Ready to Move,4 out of 4,"₹
35 Lac",,,
3 BHK House for Sale in Baranagar Bazar Kolkata,N/A,Ready to Move,Ground out of 3,"₹
1.60 Cr",,,
2 BHK Apartment for Sale in Raja Rammohan Roy Road Kolkata,N/A,N/A,1 out of 3,"₹
32.4 Lac",,Resale,
"2 BHK Apartment for Sale in The Gateway, Kona Expressway Kolkata",N/A,Ready to Move,14 out of 17,"₹
52.1 Lac",,,
"3 BHK Apartment for Sale in Genexx Valley, Joka Kolkata",780 sqft,Ready to Move,1 out of 14,"₹
44 Lac",,,
"3 BHK Apartment for Sale in Solaris City,Joka, Kolkata Kolkata",N/A,Ready to Move,8 out of 12,"₹
38 Lac",,,
"3 BHK House for Sale in Gems City, Joka Kolkata",N/A,Ready to Move,1 out of 2,"₹
60 Lac",,,
2 BHK Apartment for Sale in Majhi Para Kolkata,980 sqft,Ready to Move,2 out of 3,"₹
40 Lac",,,
"3 BHK Builder Floor for Sale in AMRITA Abasan I, Sonarpur Kolkata",1070 sqft,Ready to Move,Ground out of 5,"₹
36 Lac",,,
"2 BHK Apartment for Sale in Godrej Seven, Joka Kolkata",N/A,Ready to Move,12 out of 14,"₹
66 Lac",,,
2 BHK Villa for Sale in Rajarhat Main Road Kolkata,1000 sqft,Ready to Move,N/A,"₹
2 Cr",,Resale,
"3 BHK Apartment for Sale in Godrej Prakriti, Barrackpore Trunk Road Kolkata",950 sqft,Ready to Move,19 out of 19,"₹
62.5 Lac",,,
"3 BHK Apartment for Sale in Samanay Enclave, Jessore Road Kolkata",927 sqft,Ready to Move,4 out of 4,"₹
53 Lac",,,
"2 BHK Apartment for Sale in Oxford Square, Barasat Kolkata",N/A,Ready to Move,Ground out of 4,"₹
16.5 Lac",,,
"3 BHK Apartment for Sale in Eden Richmond Park, Narendrapur Rajpur Sonarpur Kolkata",N/A,Ready to Move,4 out of 4,"₹
86 Lac",,,
"4 BHK Apartment for Sale in Amrabati Apartment, Ghosh Para Kestopur Kolkata",N/A,Ready to Move,2 out of 4,"₹
2.50 Cr",,Resale,Unfurnished
3 BHK Apartment for Sale in Howrah Kolkata,1330 sqft,Ready to Move,1 out of 8,"₹
1.01 Cr",,Resale,Furnished
"4 BHK House for Sale in Silpara, Purba Barisha Kolkata",2500 sqft,Ready to Move,2 out of 2,"₹
82 Lac",,,
"3 BHK Apartment for Sale in Ekta Floral, Park Circus, Ballygunge Kolkata",1068 sqft,Ready to Move,13 out of 14,"₹
1.60 Cr",,,
"2 BHK Apartment for Sale in Belani Identity, Gariahat Kolkata",1135 sqft,Ready to Move,5 out of 9,"₹
1 Cr",,,
"1 BHK Apartment for Sale in Godrej Prakriti, Sodepur Kolkata",369 sqft,Poss. by Jul '25,11 out of 21,"₹
30 Lac",,,
"2 BHK Apartment for Sale in Space Aurum, Barrackpore Trunk Road Kolkata",N/A,Ready to Move,10 out of 14,"₹
67 Lac",,,
"3 BHK House for Sale in Stand Alone, New Town Kolkata",850 sqft,Ready to Move,N/A,"₹
90 Lac",,Resale,
4 BHK Apartment for Sale in Baghajatin Colony Kolkata,1764 sqft,Ready to Move,3 out of 5,"₹
1.45 Cr",,,
"3 BHK Builder Floor for Sale in Charulata, Nayabad Kolkata",920 sqft,Ready to Move,3 out of 4,"₹
60 Lac",,,
1 BHK Builder Floor for Sale in Sree Colony Kolkata,440 sqft,Ready to Move,Ground out of 3,"₹
20 Lac",,,
"3 BHK Apartment for Sale in Purti Aroma, Rajarhat Kolkata",797 sqft,Poss. by Dec '26,6 out of 10,"₹
68.6 Lac",,,
5 BHK House for Sale in Dhakuria Kolkata,N/A,Ready to Move,Ground out of 3,"₹
88 Lac",4,Resale,Semi-Furnished
"1 BHK Apartment for Sale in Shriram Grand One, Uttarpara Chinsurah Kolkata",N/A,Ready to Move,11 out of 15,"₹
22 Lac",,,
5 BHK House for Sale in Bansdroni Kolkata,N/A,Ready to Move,N/A,"₹
1.81 Cr",,Resale,
4 BHK Apartment for Sale in New Town Road Kolkata,3678 sqft,Ready to Move,26 out of 26,"₹
3.90 Cr",,,
"2 BHK Apartment for Sale in Annapurna Apartment, Kestopur Kolkata",600 sqft,Ready to Move,Ground out of 5,"₹
20 Lac",,,
2 BHK Apartment for Sale in Ballygunge Kolkata,824 sqft,Ready to Move,2 out of 3,"₹
1.30 Cr",,,
"4 BHK Apartment for Sale in Dhoot Pratham, Barrackpore Trunk Road Kolkata",1472 sqft,Ready to Move,18 out of 19,"₹
1.30 Cr",,,
"4 BHK House for Sale in Minerva Garden, Joka Kolkata",2800 sqft,Ready to Move,1 out of 2,"₹
1.75 Cr",,,
2 BHK Apartment for Sale in Ranipark Belghoria Kolkata,700 sqft,Ready to Move,1 out of 3,"₹
42 Lac",,,
2 BHK Apartment for Sale in Belghoria Kolkata,830 sqft,Ready to Move,3 out of 5,"₹
60 Lac",,,
2 BHK Apartment for Sale in Joka Kolkata,1000 sqft,Ready to Move,2 out of 3,"₹
75 Lac",,,
"2 BHK Apartment for Sale in Purti Aqua 2, Rajarhat Main Road Kolkata",N/A,Ready to Move,1 out of 6,"₹
58 Lac",,Resale,Unfurnished
"4 BHK House for Sale in Dunlop, Dakshineswar, Belgharia Expressway Kolkata",N/A,Ready to Move,Ground out of 2,"₹
88 Lac",,,
2 BHK Apartment for Sale in Niva Park Phase 3 Kolkata,N/A,Ready to Move,1 out of 4,"₹
32.5 Lac",,,
"2 BHK Apartment for Sale in Hastings Court, Hastings Kolkata",950 sqft,Ready to Move,7 out of 7,"₹
1 Cr",,,
3 BHK Builder Floor for Sale in Lake Gardens Kolkata,1120 sqft,Ready to Move,1 out of 3,"₹
95 Lac",,,
"3 BHK Apartment for Sale in Urban Sabujayan, Mukundapur Kolkata",N/A,Ready to Move,1 out of 5,"₹
1 Cr",,,
"2 BHK Apartment for Sale in Kabya, Rajarhat Kolkata",N/A,Ready to Move,1 out of 4,"₹
45 Lac",,,
"2 BHK Apartment for Sale in Anand Prastha, Kadapara, Kankurgachi Kolkata",590 sqft,Ready to Move,3 out of 3,"₹
30 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Silpara, Purba Barisha Kolkata",900 sqft,Ready to Move,3 out of 3,"₹
37 Lac",,,
4 BHK Builder Floor for Sale in Baghajatin Road Kolkata,N/A,Ready to Move,2 out of 3,"₹
78 Lac",N/A,,N/A
"2 BHK Apartment for Sale in Larica Polly, Dhali Para Paschim Putiary Kolkata",N/A,Ready to Move,3 out of 5,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Swastika Apartment, Birati Kolkata",580 sqft,Ready to Move,2 out of 3,"₹
35 Lac",,,
> 10 BHK House for Sale in Kalighat Kolkata,6634 sqft,Ready to Move,3 out of 4,"₹
9.10 Cr",,,
